21.81, ºC     ,20:12:55,TomaNro= 195,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.75, ºC     ,20:12:57,TomaNro= 196,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.81, ºC     ,20:12:58,TomaNro= 197,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.75, ºC     ,20:12:59,TomaNro= 198,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.81, ºC     ,20:13:0,TomaNro= 199,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.75, ºC     ,20:13:1,TomaNro= 200,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.81, ºC     ,20:13:2,TomaNro= 201,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.75, ºC     ,20:13:2,TomaNro= 202,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.81, ºC     ,20:13:4,TomaNro= 203,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.75, ºC     ,20:13:5,TomaNro= 204,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.81, ºC     ,20:13:9,TomaNro= 205,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.75, ºC     ,20:13:10,TomaNro= 206,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.69, ºC     ,20:14:4,TomaNro= 207,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.75, ºC     ,20:14:5,TomaNro= 208,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.69, ºC     ,20:14:12,TomaNro= 209,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.75, ºC     ,20:14:13,TomaNro= 210,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.69, ºC     ,20:14:15,TomaNro= 211,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.75, ºC     ,20:14:15,TomaNro= 212,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.69, ºC     ,20:14:20,TomaNro= 213,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.75, ºC     ,20:14:20,TomaNro= 214,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.69, ºC     ,20:14:22,TomaNro= 215,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.75, ºC     ,20:14:23,TomaNro= 216,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.69, ºC     ,20:14:24,TomaNro= 217,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.75, ºC     ,20:14:30,TomaNro= 218,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.69, ºC     ,20:14:31,TomaNro= 219,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.62, ºC     ,20:15:32,TomaNro= 220,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
